28,4,0,3,4,3,1,1,0,0,14383,6.4,15898,211,55,-890,-528,21.1,1438.3,16,2,1,4,3,5,1,0,1,0,15273,6.4,16426,208,44,890,528,20.8,1527.3,0
12,3,1,4,9,5,0,0,0,0,14420,6.4,15196,192,32,-2519,-1095,19.2,1442.0,18,3,0,9,4,15,0,0,0,0,16939,6.4,16291,194,46,2519,1095,19.4,1693.9,0
87,1,0,4,15,4,0,0,0,0,14720,6.2,15031,183,30,-4440,-4020,18.3,1472.0,10,1,1,15,4,14,0,0,0,0,19160,7.4,19051,201,51,4440,4020,20.1,1916.0,0
15,3,1,7,6,7,0,0,0,0,17406,7.2,19761,251,64,1140,705,25.1,1740.6,17,1,0,6,7,4,2,1,1,0,16266,7.2,19056,190,56,-1140,-705,19.0,1626.6,1
15,4,1,5,7,2,0,0,0,0,15210,6.4,15974,172,40,-1656,-1832,17.2,1521.0,13,5,0,7,5,3,0,0,0,0,16866,6.8,17806,219,51,1656,1832,21.9,1686.6,0
23,3,0,10,5,16,0,0,0,0,17272,6.4,15840,192,40,2171,-261,19.2,1727.2,37,2,1,5,10,6,2,1,1,0,15101,6.6,16101,199,40,-2171,261,19.9,1510.1,1
18,1,1,12,4,15,0,0,0,0,19358,7.2,19257,206,60,3841,2484,20.6,1935.8,14,2,0,4,12,3,0,0,0,0,15517,6.8,16773,216,56,-3841,-2484,21.6,1551.7,1
16,3,0,4,11,5,1,0,1,1,16855,6.6,16360,232,40,-885,-2172,23.2,1685.5,37,1,1,11,4,15,1,1,0,0,17740,7.2,18532,216,36,885,2172,21.6,1774.0,1
16,2,0,3,8,4,2,1,1,0,15209,6.6,16256,191,60,-2752,-2286,19.1,1520.9,17,4,1,8,3,9,0,0,0,0,17961,7.2,18542,241,52,2752,2286,24.1,1796.1,0
17,3,1,13,9,22,0,0,0,0,19542,7.0,17935,207,31,2081,466,20.7,1954.2,17,4,0,9,13,11,0,0,0,0,17461,7.0,17469,200,44,-2081,-466,20.0,1746.1,1
15,5,1,4,3,4,0,0,0,0,15267,6.6,17321,232,53,453,-19,23.2,1526.7,16,2,0,3,4,3,0,0,0,0,14814,6.8,17340,209,51,-453,19,20.9,1481.4,0
15,2,1,3,1,3,1,1,0,0,15243,6.6,17194,224,56,830,-1002,22.4,1524.3,40,4,0,1,3,1,1,0,1,0,14413,6.8,18196,220,56,-830,1002,22.0,1441.3,0
21,2,0,8,8,3,0,0,0,0,16214,6.8,17234,203,48,94,-445,20.3,1621.4,17,4,1,8,8,6,0,0,0,0,16120,7.0,17679,168,48,-94,445,16.8,1612.0,0
70,2,0,8,6,12,2,1,1,0,15976,7.0,18227,178,56,-722,891,17.8,1597.6,13,1,1,6,8,6,0,0,0,0,16698,6.6,17336,232,39,722,-891,23.2,1669.8,0
18,1,0,6,7,10,1,0,1,0,16557,6.8,17632,230,47,-1491,-799,23.0,1655.7,38,5,1,7,6,11,1,1,0,0,18048,7.0,18431,222,53,1491,799,22.2,1804.8,0
10,1,0,6,14,3,0,0,0,0,16142,6.8,16953,198,59,-3109,-1745,19.8,1614.2,13,1,1,14,6,16,2,1,1,0,19251,7.0,18698,201,37,3109,1745,20.1,1925.1,0
15,4,1,7,11,9,0,0,0,0,17984,7.2,18708,230,56,537,-477,23.0,1798.4,16,4,0,11,7,11,1,1,0,0,17447,7.2,19185,178,51,-537,477,17.8,1744.7,0
15,9,0,13,5,10,2,1,1,0,20038,7.8,21588,222,71,4079,5568,22.2,2003.8,39,1,1,5,13,6,0,0,0,0,15959,6.6,16020,208,40,-4079,-5568,20.8,1595.9,1
91,3,0,10,5,13,0,0,0,1,19571,7.2,18463,213,50,4006,2081,21.3,1957.1,17,1,1,5,10,6,0,0,0,0,15565,6.6,16382,210,47,-4006,-2081,21.0,1556.5,1
18,2,1,3,10,4,0,0,0,0,14557,6.4,15128,200,48,-3582,-5395,20.0,1455.7,16,0,0,10,3,10,2,1,1,0,18139,7.6,20523,246,63,3582,5395,24.6,1813.9,0
16,4,0,6,6,5,0,0,0,0,16029,7.0,18567,205,56,-355,233,20.5,1602.9,19,3,1,6,6,5,1,1,0,0,16384,7.0,18334,224,48,355,-233,22.4,1638.4,1
18,11,1,7,6,8,0,0,0,1,18053,6.6,16741,207,46,3464,994,20.7,1805.3,41,1,0,6,7,6,0,0,0,0,14589,6.4,15747,178,22,-3464,-994,17.8,1458.9,1
16,2,1,9,5,9,1,1,0,0,18098,7.0,18905,225,60,2217,2183,22.5,1809.8,12,1,0,5,9,3,1,0,1,0,15881,6.6,16722,229,32,-2217,-2183,22.9,1588.1,1
13,1,1,8,3,9,2,1,1,0,18343,7.2,19519,235,59,3049,1511,23.5,1834.3,13,3,0,3,8,2,0,0,0,0,15294,7.0,18008,234,54,-3049,-1511,23.4,1529.4,1
13,2,0,5,6,4,1,1,0,0,15596,7.0,17998,198,44,-305,-474,19.8,1559.6,25,2,1,6,5,7,0,0,0,0,15901,7.0,18472,199,40,305,474,19.9,1590.1,1
54,3,0,4,2,6,1,1,0,0,15812,7.0,17882,229,53,1325,479,22.9,1581.2,15,3,1,2,4,1,1,0,1,0,14487,7.0,17403,218,54,-1325,-479,21.8,1448.7,0
17,2,1,6,6,10,0,0,0,0,15947,6.4,16477,221,44,-53,87,22.1,1594.7,14,4,0,6,6,9,1,1,0,0,16000,6.4,16390,203,52,53,-87,20.3,1600.0,1
35,1,0,5,9,5,0,0,0,0,14997,6.6,16532,196,40,-2865,-1441,19.6,1499.7,16,4,1,9,5,7,1,1,0,0,17862,6.8,17973,237,32,2865,1441,23.7,1786.2,0
10,1,1,7,7,5,0,0,0,0,16463,6.8,17576,215,42,-93,-561,21.5,1646.3,33,0,0,7,7,8,1,1,0,0,16556,7.0,18137,217,40,93,561,21.7,1655.6,0
19,5,1,6,7,7,0,0,0,0,16072,6.6,17054,225,46,-420,-1185,22.5,1607.2,15,3,0,7,6,10,1,1,0,0,16492,7.2,18239,212,50,420,1185,21.2,1649.2,0
22,6,1,7,3,6,1,1,0,0,19140,7.4,19579,253,64,5008,2355,25.3,1914.0,60,6,0,3,7,3,1,0,1,0,14132,6.8,17224,179,45,-5008,-2355,17.9,1413.2,1
19,2,1,4,6,1,0,0,0,0,14547,6.4,15883,188,53,-2074,-1795,18.8,1454.7,19,3,0,6,4,5,2,1,1,0,16621,6.8,17678,196,56,2074,1795,19.6,1662.1,0
14,5,0,5,4,7,1,0,1,0,15644,6.8,17717,188,63,-3,1013,18.8,1564.4,20,3,1,4,5,7,0,0,0,0,15647,6.6,16704,190,48,3,-1013,19.0,1564.7,1
15,2,1,5,5,5,0,0,0,0,15734,7.0,17911,213,47,-837,-660,21.3,1573.4,21,3,0,5,5,7,2,1,1,0,16571,7.0,18571,249,47,837,660,24.9,1657.1,0
38,2,1,5,5,6,1,1,0,0,16794,6.8,17320,229,39,510,-747,22.9,1679.4,37,4,0,5,5,6,1,0,1,0,16284,7.2,18067,216,55,-510,747,21.6,1628.4,1
16,3,0,6,11,8,1,1,0,0,15930,6.8,17257,200,43,-3549,-2407,20.0,1593.0,14,4,1,11,6,12,0,0,0,0,19479,7.4,19664,214,60,3549,2407,21.4,1947.9,0
17,4,0,6,6,6,0,0,0,0,16936,7.2,18646,240,56,272,359,24.0,1693.6,56,2,1,6,6,7,1,1,0,0,16664,6.8,18287,199,68,-272,-359,19.9,1666.4,1
18,2,1,9,5,9,0,0,0,0,17941,7.2,19379,230,51,2187,2189,23.0,1794.1,45,3,0,5,9,5,0,0,0,0,15754,7.0,17190,206,52,-2187,-2189,20.6,1575.4,1
19,6,0,2,8,4,0,0,0,0,13698,6.2,15671,222,33,-4907,-2556,22.2,1369.8,18,7,1,8,2,11,1,0,1,1,18605,7.0,18227,242,40,4907,2556,24.2,1860.5,0
14,3,1,5,4,3,1,1,0,0,15943,7.4,19262,238,64,63,648,23.8,1594.3,16,1,0,4,5,5,0,0,0,0,15880,7.0,18614,210,64,-63,-648,21.0,1588.0,1
17,0,0,4,8,6,1,0,1,0,15891,7.0,18304,222,68,-2132,-484,22.2,1589.1,15,2,1,8,4,13,1,1,0,0,18023,7.0,18788,230,47,2132,484,23.0,1802.3,1
12,4,0,5,6,5,1,0,1,0,16216,7.0,19002,211,71,-976,-964,21.1,1621.6,15,2,1,6,5,8,1,1,0,0,17192,7.6,19966,222,69,976,964,22.2,1719.2,0
86,4,1,3,5,3,0,0,0,0,14754,6.6,17158,186,62,-1342,-1966,18.6,1475.4,36,6,0,5,3,6,1,1,0,0,16096,7.2,19124,218,54,1342,1966,21.8,1609.6,0
16,1,1,8,2,5,1,1,0,0,16909,7.2,18318,229,40,2304,2532,22.9,1690.9,14,3,0,2,8,2,0,0,0,0,14605,6.2,15786,208,44,-2304,-2532,20.8,1460.5,1
15,6,0,10,2,11,0,0,0,0,18858,7.2,19691,218,70,4219,3379,21.8,1885.8,83,3,1,2,10,1,1,1,0,0,14639,6.6,16312,219,56,-4219,-3379,21.9,1463.9,1
22,7,1,6,7,7,0,0,0,0,15952,6.8,17112,180,45,-2049,-2340,18.0,1595.2,46,6,0,7,6,9,0,0,0,0,18001,7.2,19452,243,46,2049,2340,24.3,1800.1,0
16,4,0,1,5,2,0,0,0,0,13286,6.2,15085,187,48,-4179,-3823,18.7,1328.6,20,4,1,5,1,4,1,1,0,0,17465,7.0,18908,236,67,4179,3823,23.6,1746.5,0
17,7,0,6,6,9,0,0,0,0,16812,7.2,18466,269,40,-66,-1073,26.9,1681.2,19,5,1,6,6,3,1,1,0,0,16878,7.0,19539,245,56,66,1073,24.5,1687.8,0
16,3,0,9,7,13,2,1,1,0,17906,6.8,18001,178,60,510,142,17.8,1790.6,14,1,1,7,9,4,0,0,0,0,17396,6.8,17859,215,56,-510,-142,21.5,1739.6,1
15,3,1,4,3,2,1,0,1,0,16408,7.2,19181,263,53,2591,1567,26.3,1640.8,15,2,0,3,4,1,1,1,0,0,13817,6.8,17614,208,35,-2591,-1567,20.8,1381.7,0
14,1,1,4,12,5,0,0,0,0,15056,6.4,16369,198,46,-3772,-3034,19.8,1505.6,13,1,0,12,4,20,1,1,0,1,18828,7.4,19403,177,53,3772,3034,17.7,1882.8,0
25,1,1,6,6,11,1,1,0,0,17831,6.8,18269,240,43,965,-878,24.0,1783.1,17,2,0,6,6,7,0,0,0,0,16866,7.0,19147,233,51,-965,878,23.3,1686.6,0
11,1,0,1,5,1,0,0,0,0,13738,6.6,16678,223,34,-3468,-2158,22.3,1373.8,14,2,1,5,1,7,2,1,1,0,17206,7.4,18836,259,70,3468,2158,25.9,1720.6,0
25,5,1,14,3,15,0,0,0,0,20317,7.4,20330,212,54,6153,3916,21.2,2031.7,13,4,0,3,14,4,0,0,0,0,14164,6.4,16414,196,45,-6153,-3916,19.6,1416.4,1
15,0,0,0,5,0,0,0,0,0,14091,6.4,16184,233,60,-2216,-2730,23.3,1409.1,56,2,1,5,0,8,1,1,0,0,16307,7.0,18914,229,60,2216,2730,22.9,1630.7,0
17,4,0,6,11,4,1,1,0,0,16036,6.6,16916,191,39,-2308,-1767,19.1,1603.6,19,6,1,11,6,14,0,0,0,0,18344,7.2,18683,206,28,2308,1767,20.6,1834.4,0
17,4,1,6,6,5,1,0,1,0,17052,6.6,17392,210,54,1917,-179,21.0,1705.2,14,2,0,6,6,3,1,1,0,0,15135,7.0,17571,194,51,-1917,179,19.4,1513.5,1
14,4,0,4,7,6,0,0,0,0,16354,7.0,18778,268,52,-1676,-1759,26.8,1635.4,13,4,1,7,4,8,1,1,0,0,18030,7.4,20537,244,84,1676,1759,24.4,1803.0,0
18,1,1,10,5,8,1,1,0,0,18297,7.2,19476,242,48,2709,1259,24.2,1829.7,13,0,0,5,10,7,0,0,0,0,15588,6.8,18217,214,60,-2709,-1259,21.4,1558.8,1
17,5,0,6,8,5,0,0,0,0,15748,6.6,16524,222,36,-1304,-552,22.2,1574.8,40,6,1,8,6,12,1,1,0,0,17052,6.8,17076,216,46,1304,552,21.6,1705.2,0
42,4,1,8,5,10,1,1,0,0,17886,7.4,20099,229,59,1824,1409,22.9,1788.6,14,1,0,5,8,5,0,0,0,0,16062,7.2,18690,222,60,-1824,-1409,22.2,1606.2,1
17,7,0,11,8,15,0,0,0,0,17069,6.6,16703,174,38,229,-45,17.4,1706.9,17,5,1,8,11,9,2,1,1,0,16840,6.8,16748,212,44,-229,45,21.2,1684.0,0
15,2,0,4,4,4,1,0,1,0,16631,7.2,19310,252,57,1507,1667,25.2,1663.1,29,2,1,4,4,1,0,0,0,0,15124,7.0,17643,214,56,-1507,-1667,21.4,1512.4,1
12,3,0,1,5,3,1,1,0,0,14766,7.0,18364,231,65,-1787,-1135,23.1,1476.6,17,3,1,5,1,4,0,0,0,0,16553,7.0,19499,235,61,1787,1135,23.5,1655.3,0
14,2,0,8,7,3,0,0,0,0,17113,7.2,19396,234,49,815,1397,23.4,1711.3,15,2,1,7,8,4,0,0,0,0,16298,6.8,17999,182,52,-815,-1397,18.2,1629.8,0
13,2,0,5,14,6,1,1,0,0,15120,6.6,16713,167,48,-4767,-5061,16.7,1512.0,15,1,1,14,5,9,0,0,0,0,19887,7.8,21774,238,44,4767,5061,23.8,1988.7,0
13,3,0,4,6,6,0,0,0,0,15339,6.6,16302,221,43,-1861,-2532,22.1,1533.9,15,4,1,6,4,10,1,1,0,0,17200,7.0,18834,262,64,1861,2532,26.2,1720.0,0
68,0,0,1,14,1,1,1,0,0,13438,5.8,14164,174,53,-7655,-4485,17.4,1343.8,15,4,1,14,1,18,0,0,0,1,21093,7.0,18649,234,29,7655,4485,23.4,2109.3,0
20,1,0,4,9,3,0,0,0,0,15582,6.8,17281,212,56,-2058,-2051,21.2,1558.2,12,6,1,9,4,11,0,0,0,0,17640,7.2,19332,224,54,2058,2051,22.4,1764.0,1
16,3,0,5,5,7,1,1,0,0,15441,6.6,17550,201,52,-575,-208,20.1,1544.1,18,1,1,5,5,3,0,0,0,0,16016,6.8,17758,213,64,575,208,21.3,1601.6,1
12,2,1,4,2,2,1,0,1,0,16002,7.2,18467,245,61,1765,701,24.5,1600.2,15,0,0,2,4,1,0,0,0,0,14237,6.8,17766,212,58,-1765,-701,21.2,1423.7,0
13,5,1,5,5,8,1,0,1,0,16009,6.8,18033,220,40,540,269,22.0,1600.9,15,2,0,5,5,8,1,1,0,0,15469,6.8,17764,185,54,-540,-269,18.5,1546.9,0
16,3,0,12,9,15,0,0,0,0,18106,6.6,16668,186,48,862,-442,18.6,1810.6,17,4,1,9,12,11,1,1,0,0,17244,6.8,17110,204,48,-862,442,20.4,1724.4,1
35,3,1,6,2,9,1,1,0,0,16501,6.6,18428,221,44,2761,1659,22.1,1650.1,15,1,0,2,6,1,0,0,0,0,13740,6.6,16769,201,40,-2761,-1659,20.1,1374.0,1
14,2,0,3,8,3,0,0,0,0,15505,6.8,17721,227,61,-1249,-853,22.7,1550.5,84,4,1,8,3,5,1,1,0,0,16754,7.2,18574,214,44,1249,853,21.4,1675.4,0
35,2,0,5,5,3,0,0,0,0,16195,7.0,19145,244,60,-75,655,24.4,1619.5,17,4,1,5,5,5,1,1,0,0,16270,7.0,18490,217,52,75,-655,21.7,1627.0,1
18,3,1,14,5,12,1,1,0,0,20294,6.8,18459,230,48,5805,4777,23.0,2029.4,17,1,0,5,14,6,0,0,0,0,14489,5.8,13682,178,28,-5805,-4777,17.8,1448.9,1
22,4,0,5,7,3,1,0,1,0,15475,7.0,18145,198,59,-810,-305,19.8,1547.5,13,5,1,7,5,11,1,1,0,0,16285,7.0,18450,212,52,810,305,21.2,1628.5,0
124,3,1,5,4,6,1,0,1,0,16243,7.0,18154,225,51,1034,706,22.5,1624.3,17,4,0,4,5,2,0,0,0,0,15209,6.8,17448,227,47,-1034,-706,22.7,1520.9,0
18,1,1,3,7,2,0,0,0,0,15065,6.6,17137,231,50,-2595,-2856,23.1,1506.5,17,8,0,7,3,6,1,0,1,0,17660,7.4,19993,260,51,2595,2856,26.0,1766.0,1
22,5,0,1,2,3,0,0,0,0,14359,6.8,17258,228,55,-334,-73,22.8,1435.9,16,1,1,2,1,1,1,1,0,0,14693,6.6,17331,223,48,334,73,22.3,1469.3,1
13,3,1,11,4,8,2,1,1,1,19377,7.4,20008,233,44,3806,2161,23.3,1937.7,15,0,0,4,11,4,0,0,0,0,15571,7.0,17847,231,44,-3806,-2161,23.1,1557.1,1
34,3,0,2,7,2,0,0,0,0,14135,6.8,17185,220,37,-2711,-2547,22.0,1413.5,13,2,1,7,2,7,0,0,0,0,16846,7.2,19732,230,58,2711,2547,23.0,1684.6,0
24,1,1,8,4,8,0,0,0,0,17448,6.8,18315,242,48,2551,1754,24.2,1744.8,17,1,0,4,8,7,0,0,0,0,14897,6.6,16561,195,46,-2551,-1754,19.5,1489.7,1
50,12,1,6,3,9,1,1,0,0,15958,6.6,17693,213,48,66,-446,21.3,1595.8,37,3,0,3,6,3,0,0,0,0,15892,6.8,18139,254,60,-66,446,25.4,1589.2,0
16,3,0,10,5,13,1,1,0,0,18287,7.2,18402,213,52,2242,727,21.3,1828.7,36,1,1,5,10,3,0,0,0,0,16045,6.8,17675,225,47,-2242,-727,22.5,1604.5,0
13,2,0,2,5,2,1,0,1,0,15534,7.0,17975,252,51,-893,-213,25.2,1553.4,13,4,1,5,2,8,0,0,0,0,16427,7.0,18188,231,44,893,213,23.1,1642.7,0
33,1,0,2,5,2,0,0,0,0,14935,7.0,17703,230,56,-1208,-152,23.0,1493.5,17,1,1,5,2,8,1,1,0,0,16143,7.0,17855,248,43,1208,152,24.8,1614.3,0
13,3,0,12,4,11,0,0,0,0,19331,7.2,19387,255,50,4003,2566,25.5,1933.1,17,1,1,4,12,5,1,1,0,0,15328,6.8,16821,215,50,-4003,-2566,21.5,1532.8,1
17,3,0,8,6,7,1,1,0,0,17131,7.4,19719,240,43,819,2149,24.0,1713.1,13,5,1,6,8,9,0,0,0,0,16312,7.0,17570,206,52,-819,-2149,20.6,1631.2,1
78,4,1,9,3,10,0,0,0,0,17983,7.0,18340,230,52,4009,1935,23.0,1798.3,18,0,0,3,9,1,1,0,1,0,13974,6.6,16405,183,49,-4009,-1935,18.3,1397.4,1
16,2,0,5,6,5,1,1,0,0,16842,7.0,18443,221,58,-259,-1001,22.1,1684.2,16,4,1,6,5,6,0,0,0,0,17101,7.4,19444,247,64,259,1001,24.7,1710.1,0
22,2,1,9,6,13,0,0,0,0,17569,6.8,17101,212,40,1728,-738,21.2,1756.9,11,2,0,6,9,7,0,0,0,0,15841,7.0,17839,180,56,-1728,738,18.0,1584.1,0
15,5,0,5,5,3,1,0,1,0,15882,6.8,16956,241,48,474,393,24.1,1588.2,15,2,1,5,5,6,1,1,0,0,15408,6.4,16563,207,36,-474,-393,20.7,1540.8,0
19,2,1,9,3,8,0,0,0,0,17049,6.8,17241,202,41,1863,328,20.2,1704.9,17,2,0,3,9,5,0,0,0,0,15186,6.8,16913,204,58,-1863,-328,20.4,1518.6,0
40,4,0,1,7,1,0,0,0,0,13556,6.8,16451,200,48,-3846,-2306,20.0,1355.6,17,5,1,7,1,7,1,1,0,0,17402,7.2,18757,253,52,3846,2306,25.3,1740.2,0
13,1,0,1,3,1,0,0,0,0,14692,7.0,18342,227,47,-2373,-1592,22.7,1469.2,17,1,1,3,1,5,1,1,0,0,17065,7.2,19934,250,76,2373,1592,25.0,1706.5,0
15,2,0,8,7,10,1,1,0,0,17000,6.6,16417,204,49,218,-204,20.4,1700.0,14,5,1,7,8,5,0,0,0,0,16782,6.8,16621,209,55,-218,204,20.9,1678.2,1
31,2,1,6,4,7,0,0,0,0,17200,7.2,18984,235,59,2208,1929,23.5,1720.0,20,1,0,4,6,5,0,0,0,0,14992,6.6,17055,215,40,-2208,-1929,21.5,1499.2,1
44,2,0,5,7,2,1,1,0,0,15409,7.2,18408,217,64,-1440,-373,21.7,1540.9,17,4,1,7,5,9,0,0,0,0,16849,7.2,18781,241,52,1440,373,24.1,1684.9,0
27,2,0,10,12,13,1,1,0,0,17283,6.4,16235,184,36,-845,-1743,18.4,1728.3,14,5,1,12,10,7,0,0,0,0,18128,6.8,17978,208,68,845,1743,20.8,1812.8,0
16,0,0,5,9,5,0,0,0,0,15477,6.4,15965,173,47,-2635,-2694,17.3,1547.7,12,3,1,9,5,12,1,1,0,0,18112,7.0,18659,241,43,2635,2694,24.1,1811.2,0
54,4,0,6,1,8,2,1,1,0,16763,7.0,18897,224,51,2817,2414,22.4,1676.3,37,3,1,1,6,1,0,0,0,0,13946,6.4,16483,207,56,-2817,-2414,20.7,1394.6,1
13,3,0,9,5,4,2,1,1,0,18434,7.4,20263,223,70,2812,2497,22.3,1843.4,16,2,1,5,9,3,0,0,0,0,15622,7.2,17766,226,55,-2812,-2497,22.6,1562.2,1
17,3,0,1,6,2,0,0,0,0,13731,6.6,16666,218,44,-3864,-2759,21.8,1373.1,24,4,1,6,1,10,1,1,0,0,17595,7.2,19425,263,48,3864,2759,26.3,1759.5,0
14,2,0,5,6,6,1,1,0,0,17251,7.4,19984,233,76,334,955,23.3,1725.1,16,2,1,6,5,5,0,0,0,0,16917,7.0,19029,230,60,-334,-955,23.0,1691.7,1
12,2,1,7,6,5,1,1,0,0,17051,7.0,18864,246,44,1909,2436,24.6,1705.1,16,0,0,6,7,8,0,0,0,0,15142,6.4,16428,196,40,-1909,-2436,19.6,1514.2,1
14,1,1,7,7,6,0,0,0,0,16346,7.0,18557,209,44,-346,-358,20.9,1634.6,33,1,0,7,7,7,0,0,0,0,16692,7.2,18915,182,67,346,358,18.2,1669.2,0
24,3,1,14,4,14,0,0,0,0,21095,7.6,21242,249,67,5802,5396,24.9,2109.5,13,5,0,4,14,5,1,1,0,0,15293,6.2,15846,186,44,-5802,-5396,18.6,1529.3,1
14,1,1,6,4,3,1,1,0,0,16434,7.0,18641,228,47,1085,1048,22.8,1643.4,12,2,0,4,6,2,0,0,0,0,15349,6.6,17593,220,48,-1085,-1048,22.0,1534.9,1
36,2,1,4,11,2,1,1,0,0,15834,6.8,18362,197,56,-2383,-1807,19.7,1583.4,16,1,0,11,4,7,0,0,0,0,18217,7.4,20169,182,59,2383,1807,18.2,1821.7,0
40,7,0,8,9,9,1,0,1,0,16968,7.0,18900,214,45,306,1895,21.4,1696.8,25,4,1,9,8,10,0,0,0,0,16662,6.6,17005,208,33,-306,-1895,20.8,1666.2,1
19,2,1,5,7,7,0,0,0,0,15949,6.8,17005,209,51,-1568,-1850,20.9,1594.9,19,5,0,7,5,8,1,1,0,0,17517,7.2,18855,215,71,1568,1850,21.5,1751.7,0
17,3,0,5,7,3,1,1,0,0,16056,6.8,17578,234,56,-1419,-1156,23.4,1605.6,39,2,1,7,5,13,1,0,1,0,17475,7.0,18734,227,52,1419,1156,22.7,1747.5,1
27,5,1,10,6,8,1,0,1,0,18392,6.8,18818,222,52,2263,1634,22.2,1839.2,18,1,0,6,10,5,1,1,0,0,16129,6.4,17184,213,60,-2263,-1634,21.3,1612.9,1
17,4,1,6,2,9,0,0,0,0,16415,7.2,18271,230,43,1374,1225,23.0,1641.5,17,4,0,2,6,2,1,1,0,0,15041,6.8,17046,217,51,-1374,-1225,21.7,1504.1,1
18,5,0,14,4,21,1,1,0,0,19948,7.4,20064,220,56,4301,3444,22.0,1994.8,66,2,1,4,14,4,0,0,0,0,15647,6.6,16620,205,60,-4301,-3444,20.5,1564.7,1
13,0,1,9,4,6,0,0,0,0,18189,7.0,19191,220,54,3905,3713,22.0,1818.9,15,3,0,4,9,3,0,0,0,0,14284,6.2,15478,181,52,-3905,-3713,18.1,1428.4,1
15,2,0,3,8,4,0,0,0,0,14398,6.6,15990,194,42,-2919,-2318,19.4,1439.8,16,2,1,8,3,9,1,1,0,0,17317,7.0,18308,207,51,2919,2318,20.7,1731.7,1
22,2,1,6,0,8,1,1,0,0,17359,7.4,20592,265,59,2923,2787,26.5,1735.9,15,7,0,0,6,0,0,0,0,0,14436,6.8,17805,242,48,-2923,-2787,24.2,1443.6,1
19,2,0,4,7,3,0,0,0,0,15817,6.8,17535,210,55,-1059,-951,21.0,1581.7,15,4,1,7,4,9,2,1,1,0,16876,7.0,18486,214,49,1059,951,21.4,1687.6,0
12,0,0,3,5,3,1,0,1,0,15861,7.0,19121,270,52,-406,-14,27.0,1586.1,14,1,1,5,3,7,1,1,0,0,16267,7.0,19135,235,56,406,14,23.5,1626.7,0
16,1,0,7,3,7,1,1,0,0,16355,7.0,18991,238,43,1143,1251,23.8,1635.5,11,0,1,3,7,2,0,0,0,0,15212,7.0,17740,216,59,-1143,-1251,21.6,1521.2,1
57,3,0,11,9,13,0,0,0,0,18333,7.0,18622,225,56,736,266,22.5,1833.3,15,2,1,9,11,9,1,1,0,0,17597,7.2,18356,205,44,-736,-266,20.5,1759.7,1
10,0,1,2,11,3,0,0,0,0,14562,6.8,16952,196,68,-4816,-3750,19.6,1456.2,12,1,0,11,2,12,1,1,0,0,19378,7.4,20702,259,48,4816,3750,25.9,1937.8,0
18,4,0,11,6,13,2,1,1,0,19677,7.6,20488,236,57,3977,3949,23.6,1967.7,36,5,1,6,11,12,0,0,0,0,15700,6.4,16539,208,32,-3977,-3949,20.8,1570.0,1
18,5,0,11,7,14,0,0,0,0,18793,7.0,18395,217,37,3026,3357,21.7,1879.3,20,2,1,7,11,8,1,1,0,0,15767,6.4,15038,174,37,-3026,-3357,17.4,1576.7,1
22,3,0,4,12,0,1,1,0,0,14276,6.8,16422,190,51,-4262,-2426,19.0,1427.6,16,2,1,12,4,14,0,0,0,0,18538,7.2,18848,224,40,4262,2426,22.4,1853.8,0
18,1,1,4,1,4,1,0,1,1,16808,6.8,17831,227,46,2476,772,22.7,1680.8,15,2,0,1,4,0,1,1,0,0,14332,6.8,17059,248,53,-2476,-772,24.8,1433.2,0
15,2,0,3,9,3,0,0,0,0,15002,6.6,16448,217,41,-3545,-3206,21.7,1500.2,39,2,1,9,3,10,2,1,1,0,18547,7.4,19654,224,55,3545,3206,22.4,1854.7,0
16,3,0,4,9,5,1,0,1,0,14354,6.4,15677,173,49,-4324,-2979,17.3,1435.4,30,3,1,9,4,13,1,1,0,0,18678,7.0,18656,213,55,4324,2979,21.3,1867.8,0
11,3,0,5,6,6,1,1,0,0,15926,7.2,19262,223,63,-496,-837,22.3,1592.6,9,2,1,6,5,5,0,0,0,0,16422,7.4,20099,218,46,496,837,21.8,1642.2,1
18,3,0,3,5,5,0,0,0,0,14742,6.6,16162,241,38,-1620,-1442,24.1,1474.2,17,2,1,5,3,6,1,1,0,0,16362,7.0,17604,226,62,1620,1442,22.6,1636.2,0
18,3,1,6,10,8,0,0,0,0,16481,6.8,17069,201,48,-1334,-1607,20.1,1648.1,14,4,0,10,6,12,1,1,0,0,17815,7.2,18676,198,44,1334,1607,19.8,1781.5,1
39,1,1,9,8,5,0,0,0,0,16307,7.0,17660,194,32,-796,-217,19.4,1630.7,18,6,0,8,9,10,0,0,0,0,17103,6.8,17877,215,44,796,217,21.5,1710.3,0
39,3,1,6,2,3,1,1,0,0,16569,7.2,19120,238,44,1398,1804,23.8,1656.9,17,18,0,2,6,3,0,0,0,0,15171,6.6,17316,233,60,-1398,-1804,23.3,1517.1,1
17,4,1,5,3,5,0,0,0,0,17322,7.0,19067,229,63,3005,1938,22.9,1732.2,18,2,0,3,5,4,0,0,0,0,14317,6.4,17129,197,32,-3005,-1938,19.7,1431.7,1
18,4,1,3,8,2,0,0,0,0,14711,6.8,16559,222,40,-3156,-3287,22.2,1471.1,18,4,0,8,3,6,0,0,0,0,17867,7.2,19846,238,54,3156,3287,23.8,1786.7,0
21,2,0,3,5,3,2,1,1,0,16009,7.2,18511,268,55,-473,383,26.8,1600.9,16,6,1,5,3,7,0,0,0,0,16482,6.8,18128,246,46,473,-383,24.6,1648.2,1
